Ez 	 x 
0.000000 	 0.000000 
1796515885486176156516352.000000 	 1.000000 
-1110307878559570762661888.000000 	 2.000000 
686208006926605393854464.000000 	 3.000000 
-424099871632965368807424.000000 	 4.000000 
262108135293639991492608.000000 	 5.000000 
-161991736339325444423680.000000 	 6.000000 
100116398954314580623360.000000 	 7.000000 
-61875337385010830245888.000000 	 8.000000 
38241061569303733600256.000000 	 9.000000 
-23634275815707096645632.000000 	 10.000000 
14606785753596634857472.000000 	 11.000000 
-9027490062110465982464.000000 	 12.000000 
5579295691486166777856.000000 	 13.000000 
-3448194370624298156032.000000 	 14.000000 
2131101320861868359680.000000 	 15.000000 
-1317093049762429796352.000000 	 16.000000 
814008271099438301184.000000 	 17.000000 
-503084778662991560704.000000 	 18.000000 
310923492436446740480.000000 	 19.000000 
-192161286226544885760.000000 	 20.000000 
118762206209901789184.000000 	 21.000000 
-73399080016643137536.000000 	 22.000000 
45363126193258651648.000000 	 23.000000 
-28035953823384477696.000000 	 24.000000 
17327172369874173952.000000 	 25.000000 
-10708781453510303744.000000 	 26.000000 
6618390916363869184.000000 	 27.000000 
-4090390537146434560.000000 	 28.000000 
2528000379217435648.000000 	 29.000000 
-1562390157928998656.000000 	 30.000000 
965610221288436992.000000 	 31.000000 
-596779936640561408.000000 	 32.000000 
368830284647875712.000000 	 33.000000 
-227949651992685696.000000 	 34.000000 
140880632655189968.000000 	 35.000000 
-87069019337495728.000000 	 36.000000 
53811613317694224.000000 	 37.000000 
-33257406019801520.000000 	 38.000000 
20554207297892696.000000 	 39.000000 
-12703198721908824.000000 	 40.000000 
7851008575983876.000000 	 41.000000 
-4852190145924948.000000 	 42.000000 
2998818430058929.000000 	 43.000000 
-1853371715866017.750000 	 44.000000 
1145446714192911.750000 	 45.000000 
-707925001673106.000000 	 46.000000 
437521712519805.687500 	 47.000000 
-270403289153300.312500 	 48.000000 
167118423366505.375000 	 49.000000 
-103284865786794.953125 	 50.000000 
63833557579710.421875 	 51.000000 
-39451308207084.531250 	 52.000000 
24382249372625.914062 	 53.000000 
-15069058834458.615234 	 54.000000 
