Ez 	 x 
0.000000 	 0.000000 
220956847129046035248185344.000000 	 1.000000 
-136558841572765080311824384.000000 	 2.000000 
84398005556280954936360960.000000 	 3.000000 
-52160836016484116785528832.000000 	 4.000000 
32237169539796855330701312.000000 	 5.000000 
-19923666476687261454827520.000000 	 6.000000 
12313503063109593875873792.000000 	 7.000000 
-7610163413577670800179200.000000 	 8.000000 
4703339649531923075694592.000000 	 9.000000 
-2906823764045746650742784.000000 	 10.000000 
1796515885486175888080896.000000 	 11.000000 
-1110307878559570762661888.000000 	 12.000000 
686208006926605393854464.000000 	 13.000000 
-424099871632965368807424.000000 	 14.000000 
262108135293639991492608.000000 	 15.000000 
-161991736339325444423680.000000 	 16.000000 
100116398954314580623360.000000 	 17.000000 
-61875337385010830245888.000000 	 18.000000 
38241061569303733600256.000000 	 19.000000 
-23634275815707096645632.000000 	 20.000000 
14606785753596634857472.000000 	 21.000000 
-9027490062110465982464.000000 	 22.000000 
5579295691486166777856.000000 	 23.000000 
-3448194370624298156032.000000 	 24.000000 
2131101320861868359680.000000 	 25.000000 
-1317093049762429796352.000000 	 26.000000 
814008271099438301184.000000 	 27.000000 
-503084778662991560704.000000 	 28.000000 
310923492436446740480.000000 	 29.000000 
-192161286226544885760.000000 	 30.000000 
118762206209901789184.000000 	 31.000000 
-73399080016643137536.000000 	 32.000000 
45363126193258651648.000000 	 33.000000 
-28035953823384477696.000000 	 34.000000 
17327172369874173952.000000 	 35.000000 
-10708781453510303744.000000 	 36.000000 
6618390916363869184.000000 	 37.000000 
-4090390537146434560.000000 	 38.000000 
2528000379217435648.000000 	 39.000000 
-1562390157928998656.000000 	 40.000000 
965610221288436992.000000 	 41.000000 
-596779936640561408.000000 	 42.000000 
368830284647875712.000000 	 43.000000 
-227949651992685696.000000 	 44.000000 
140880632655189968.000000 	 45.000000 
-87069019337495728.000000 	 46.000000 
53811613317694224.000000 	 47.000000 
-33257406019801520.000000 	 48.000000 
20554207297892696.000000 	 49.000000 
-12703198721908824.000000 	 50.000000 
7851008575983876.000000 	 51.000000 
-4852190145924948.000000 	 52.000000 
2998818430058929.000000 	 53.000000 
-1853371715866017.750000 	 54.000000 
1145446714192911.750000 	 55.000000 
-707925001673106.000000 	 56.000000 
437521712519805.687500 	 57.000000 
-270403289153300.312500 	 58.000000 
167118423366505.375000 	 59.000000 
-103284865786794.953125 	 60.000000 
63833557579710.421875 	 61.000000 
-39451308207084.531250 	 62.000000 
24382249372625.914062 	 63.000000 
-15069058834458.615234 	 64.000000 
9313190538167.298828 	 65.000000 
-5755868296291.316406 	 66.000000 
3557322241875.984375 	 67.000000 
-2198546054415.333008 	 68.000000 
1358776187460.651367 	 69.000000 
-839769866954.681396 	 70.000000 
519006320505.970276 	 71.000000 
-320763546448.711121 	 72.000000 
198242774057.259094 	 73.000000 
-122520772391.452011 	 74.000000 
75722001665.807083 	 75.000000 
-46798770725.644928 	 76.000000 
28923230940.162140 	 77.000000 
-17875539785.482788 	 78.000000 
11047691154.679350 	 79.000000 
-6827848630.803434 	 80.000000 
4219842523.875917 	 81.000000 
-2608006106.927518 	 82.000000 
1611836416.948400 	 83.000000 
-996169689.979118 	 84.000000 
615666726.969288 	 85.000000 
-380502963.009818 	 86.000000 
235163763.959493 	 87.000000 
-145339199.050282 	 88.000000 
89824564.909292 	 89.000000 
-55514634.140847 	 90.000000 
34309930.768695 	 91.000000 
-21204703.371720 	 92.000000 
13105227.397703 	 93.000000 
-8099475.972814 	 94.000000 
5005751.426838 	 95.000000 
-3093724.542882 	 96.000000 
1912026.888769 	 97.000000 
-1181697.646772 	 98.000000 
730329.252972 	 99.000000 
-451368.377722 	 100.000000 
278960.898335 	 101.000000 
-172407.446897 	 102.000000 
106553.496253 	 103.000000 
-65853.890060 	 104.000000 
40699.686467 	 105.000000 
-25154.099348 	 106.000000 
15545.719801 	 107.000000 
-9608.214031 	 108.000000 
5937.708134 	 109.000000 
-3670.263403 	 110.000000 
2267.729530 	 111.000000 
-1402.206046 	 112.000000 
865.893333 	 113.000000 
-535.903761 	 114.000000 
330.432764 	 115.000000 
-205.000257 	 116.000000 
125.922556 	 117.000000 
-78.577701 	 118.000000 
47.844855 	 119.000000 
-30.242796 	 120.000000 
18.072798 	 121.000000 
-11.726806 	 122.000000 
6.754944 	 123.000000 
-4.602014 	 124.000000 
2.480758 	 125.000000 
-1.836457 	 126.000000 
0.886795 	 127.000000 
-0.747297 	 128.000000 
0.305013 	 129.000000 
-0.309602 	 130.000000 
0.099656 	 131.000000 
-0.129673 	 132.000000 
0.030568 	 133.000000 
-0.054290 	 134.000000 
0.008768 	 135.000000 
-0.022436 	 136.000000 
0.002410 	 137.000000 
-0.009052 	 138.000000 
0.000700 	 139.000000 
-0.003538 	 140.000000 
0.000255 	 141.000000 
-0.001335 	 142.000000 
0.000122 	 143.000000 
-0.000486 	 144.000000 
