Ez 	 x 
0.000000 	 0.000000 
118762206209901789184.000000 	 1.000000 
-73399080016643137536.000000 	 2.000000 
45363126193258651648.000000 	 3.000000 
-28035953823384477696.000000 	 4.000000 
17327172369874173952.000000 	 5.000000 
-10708781453510303744.000000 	 6.000000 
6618390916363869184.000000 	 7.000000 
-4090390537146434560.000000 	 8.000000 
2528000379217435648.000000 	 9.000000 
-1562390157928998656.000000 	 10.000000 
965610221288436992.000000 	 11.000000 
-596779936640561408.000000 	 12.000000 
368830284647875712.000000 	 13.000000 
-227949651992685696.000000 	 14.000000 
140880632655189968.000000 	 15.000000 
-87069019337495728.000000 	 16.000000 
53811613317694224.000000 	 17.000000 
-33257406019801520.000000 	 18.000000 
20554207297892696.000000 	 19.000000 
-12703198721908824.000000 	 20.000000 
7851008575983876.000000 	 21.000000 
-4852190145924948.000000 	 22.000000 
2998818430058929.000000 	 23.000000 
-1853371715866017.750000 	 24.000000 
1145446714192911.750000 	 25.000000 
-707925001673106.000000 	 26.000000 
437521712519805.687500 	 27.000000 
-270403289153300.312500 	 28.000000 
167118423366505.375000 	 29.000000 
-103284865786794.953125 	 30.000000 
63833557579710.421875 	 31.000000 
-39451308207084.531250 	 32.000000 
24382249372625.914062 	 33.000000 
-15069058834458.615234 	 34.000000 
9313190538167.298828 	 35.000000 
-5755868296291.316406 	 36.000000 
3557322241875.984375 	 37.000000 
-2198546054415.333008 	 38.000000 
1358776187460.651367 	 39.000000 
-839769866954.681396 	 40.000000 
519006320505.970276 	 41.000000 
-320763546448.711121 	 42.000000 
198242774057.259094 	 43.000000 
-122520772391.452011 	 44.000000 
75722001665.807083 	 45.000000 
-46798770725.644928 	 46.000000 
28923230940.162140 	 47.000000 
-17875539785.482788 	 48.000000 
11047691154.679350 	 49.000000 
-6827848630.803434 	 50.000000 
4219842523.875917 	 51.000000 
-2608006106.927518 	 52.000000 
1611836416.948400 	 53.000000 
-996169689.979118 	 54.000000 
615666726.969288 	 55.000000 
-380502963.009818 	 56.000000 
235163763.959493 	 57.000000 
-145339199.050282 	 58.000000 
89824564.909292 	 59.000000 
-55514634.140847 	 60.000000 
34309930.768695 	 61.000000 
-21204703.371720 	 62.000000 
13105227.397703 	 63.000000 
-8099475.972814 	 64.000000 
5005751.426838 	 65.000000 
-3093724.542882 	 66.000000 
1912026.888769 	 67.000000 
-1181697.646772 	 68.000000 
730329.252972 	 69.000000 
-451368.377722 	 70.000000 
278960.898335 	 71.000000 
-172407.446897 	 72.000000 
106553.496253 	 73.000000 
-65853.890060 	 74.000000 
40699.686467 	 75.000000 
-25154.099348 	 76.000000 
15545.719801 	 77.000000 
-9608.214031 	 78.000000 
5937.708134 	 79.000000 
-3670.263403 	 80.000000 
2267.729530 	 81.000000 
-1402.206046 	 82.000000 
865.893333 	 83.000000 
-535.903761 	 84.000000 
330.432764 	 85.000000 
-205.000257 	 86.000000 
125.922556 	 87.000000 
-78.577701 	 88.000000 
47.844855 	 89.000000 
-30.242796 	 90.000000 
18.072798 	 91.000000 
-11.726806 	 92.000000 
6.754944 	 93.000000 
-4.602014 	 94.000000 
2.480758 	 95.000000 
-1.836457 	 96.000000 
0.886795 	 97.000000 
-0.747297 	 98.000000 
0.305013 	 99.000000 
