-0.553996 	 1.446004 
-0.553996 	 2.446004 
-0.553996 	 3.446004 
-0.553996 	 4.446004 
-0.553996 	 5.446004 
-0.553996 	 6.446004 
-0.553996 	 7.446004 
-0.553996 	 8.446004 
-0.553996 	 9.446004 
-0.553996 	 10.446004 
-0.553996 	 11.446004 
-0.553996 	 12.446004 
-0.553996 	 13.446004 
-0.553996 	 14.446004 
-0.553996 	 15.446004 
-0.553996 	 16.446004 
-0.553996 	 17.446004 
-0.553996 	 18.446004 
-0.553996 	 19.446004 
-0.553996 	 20.446004 
-0.553996 	 21.446004 
-0.553996 	 22.446004 
-0.553996 	 23.446004 
-0.553996 	 24.446004 
-0.553996 	 25.446004 
-0.553996 	 26.446004 
-0.553996 	 27.446004 
-0.553996 	 28.446004 
-0.553996 	 29.446004 
-0.553996 	 30.446004 
-0.553996 	 31.446004 
-0.553996 	 32.446004 
-0.553996 	 33.446004 
-0.553996 	 34.446004 
-0.553996 	 35.446004 
-0.553996 	 36.446004 
-0.553996 	 37.446004 
-0.553996 	 38.446004 
-0.553996 	 39.446004 
-0.553996 	 40.446004 
-0.553996 	 41.446004 
-0.553996 	 42.446004 
-0.553996 	 43.446004 
-0.553996 	 44.446004 
-0.553996 	 45.446004 
-0.553996 	 46.446004 
-0.553996 	 47.446004 
-0.553996 	 48.446004 
-0.553996 	 49.446004 
-0.553996 	 50.446004 
-0.553996 	 51.446004 
-0.553996 	 52.446004 
-0.553996 	 53.446004 
-0.553996 	 54.446004 
-0.553996 	 55.446004 
-0.553996 	 56.446004 
-0.553996 	 57.446004 
-0.553996 	 58.446004 
-0.553996 	 59.446004 
-0.553996 	 60.446004 
-0.553996 	 61.446004 
-0.553996 	 62.446004 
-0.553996 	 63.446004 
-0.553996 	 64.446004 
-0.553996 	 65.446004 
-0.553996 	 66.446004 
-0.553996 	 67.446004 
-0.553996 	 68.446004 
-0.553996 	 69.446004 
-0.553996 	 70.446004 
-0.553996 	 71.446004 
-0.553996 	 72.446004 
-0.553996 	 73.446004 
-0.553996 	 74.446004 
-0.553996 	 75.446004 
-0.553996 	 76.446004 
-0.553996 	 77.446004 
-0.553996 	 78.446004 
-0.553996 	 79.446004 
-0.553996 	 80.446004 
