-0.840832 	 -0.840832 	 0.100000 
-0.790832 	 -0.840832 	 0.100000 
-0.740832 	 -0.840832 	 0.100000 
-0.690832 	 -0.840832 	 0.100000 
-0.640832 	 -0.840832 	 0.100000 
-0.590832 	 -0.840832 	 0.100000 
-0.540832 	 -0.840832 	 0.100000 
-0.490832 	 -0.840832 	 0.100000 
-0.440832 	 -0.840832 	 0.100000 
-0.390832 	 -0.840832 	 0.100000 
-0.340832 	 -0.840832 	 0.100000 
-0.290832 	 -0.840832 	 0.100000 
-0.240832 	 -0.840832 	 0.100000 
-0.190832 	 -0.840832 	 0.100000 
-0.140832 	 -0.840832 	 0.100000 
-0.090832 	 -0.840832 	 0.100000 
-0.040832 	 -0.840832 	 0.100000 
0.009168 	 -0.840832 	 0.100000 
0.059168 	 -0.840832 	 0.100000 
-0.890832 	 -0.790832 	 0.100000 
-0.840832 	 -0.790832 	 0.100000 
-0.790832 	 -0.790832 	 0.100000 
-0.740832 	 -0.790832 	 0.100000 
-0.690832 	 -0.790832 	 0.100000 
-0.640832 	 -0.790832 	 0.100000 
-0.590832 	 -0.790832 	 0.100000 
-0.540832 	 -0.790832 	 0.100000 
-0.490832 	 -0.790832 	 0.100000 
-0.440832 	 -0.790832 	 0.100000 
-0.390832 	 -0.790832 	 0.100000 
-0.340832 	 -0.790832 	 0.100000 
-0.290832 	 -0.790832 	 0.100000 
-0.240832 	 -0.790832 	 0.100000 
-0.190832 	 -0.790832 	 0.100000 
-0.140832 	 -0.790832 	 0.100000 
-0.090832 	 -0.790832 	 0.100000 
-0.040832 	 -0.790832 	 0.100000 
0.009168 	 -0.790832 	 0.100000 
0.059168 	 -0.790832 	 0.100000 
-0.890832 	 -0.740832 	 0.100000 
-0.840832 	 -0.740832 	 0.100000 
-0.790832 	 -0.740832 	 0.100000 
-0.740832 	 -0.740832 	 0.100000 
-0.690832 	 -0.740832 	 0.100000 
-0.640832 	 -0.740832 	 0.100000 
-0.590832 	 -0.740832 	 0.100000 
-0.540832 	 -0.740832 	 0.100000 
-0.490832 	 -0.740832 	 0.100000 
-0.440832 	 -0.740832 	 0.100000 
-0.390832 	 -0.740832 	 0.100000 
-0.340832 	 -0.740832 	 0.100000 
-0.290832 	 -0.740832 	 0.100000 
-0.240832 	 -0.740832 	 0.100000 
-0.190832 	 -0.740832 	 0.100000 
-0.140832 	 -0.740832 	 0.100000 
-0.090832 	 -0.740832 	 0.100000 
-0.040832 	 -0.740832 	 0.100000 
0.009168 	 -0.740832 	 0.100000 
0.059168 	 -0.740832 	 0.100000 
